point,mismatch_mode,draw_index,seed,corner_label,hbt_section,mos_section,res_section,temp_c,vdd_v,msense_w,status,fb_v,sns1_v,sns2_v,det_v,i_mkfb_a,dvsns_v,vref_v
nominal,mismatch,117,20261026,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.499331e+00,7.082731e-01,7.087839e-01,8.462845e-03,1.213423e-13,0.0005108,1.035771e+00
nominal,mismatch,118,20261027,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.479195e+00,7.145236e-01,7.191315e-01,7.844892e-03,9.902544e-14,0.0046079,1.115824e+00
nominal,mismatch,119,20261028,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.470925e+00,7.175756e-01,7.228728e-01,8.163839e-03,7.314344e-14,0.0052972,1.138433e+00
nominal,mismatch,120,20261029,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.488607e+00,7.131464e-01,7.118235e-01,8.808379e-03,9.701965e-14,0.0013229,1.077060e+00
nominal,mismatch,121,20261030,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.511403e+00,7.026486e-01,6.966292e-01,8.770562e-03,7.075583e-14,0.0060194,1.000752e+00
nominal,mismatch,122,20261031,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.493837e+00,7.093102e-01,7.100338e-01,7.687381e-03,6.554184e-14,0.0007236,1.056999e+00
nominal,mismatch,123,20261032,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.509610e+00,7.037788e-01,6.971326e-01,8.883385e-03,9.365265e-14,0.0066462,1.004293e+00
nominal,mismatch,124,20261033,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.493592e+00,7.080218e-01,7.109117e-01,8.832347e-03,1.327302e-13,0.0028899,1.055964e+00
nominal,mismatch,125,20261034,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.486147e+00,7.064976e-01,7.133347e-01,9.916183e-03,1.119599e-13,0.0068371,1.098542e+00
nominal,mismatch,126,20261035,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.498712e+00,7.074977e-01,7.040587e-01,8.998827e-03,7.347215e-14,0.003439,1.041539e+00
nominal,mismatch,127,20261036,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.486790e+00,7.114713e-01,7.168256e-01,7.856923e-03,9.687973e-14,0.0053543,1.084166e+00
nominal,mismatch,128,20261037,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.490112e+00,7.141297e-01,7.104141e-01,7.753417e-03,1.236756e-13,0.0037156,1.062708e+00
nominal,mismatch,129,20261038,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.495663e+00,7.148958e-01,7.068241e-01,7.722793e-03,1.312733e-13,0.0080717,1.041093e+00
nominal,mismatch,130,20261039,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.492724e+00,7.058410e-01,7.075243e-01,9.267647e-03,8.418493e-14,0.0016833,1.062419e+00
nominal,mismatch,131,20261040,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.490774e+00,7.087172e-01,7.119173e-01,8.443698e-03,8.825573e-14,0.0032001,1.066205e+00
nominal,mismatch,132,20261041,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.486996e+00,7.083824e-01,7.149692e-01,8.872277e-03,1.404262e-13,0.0065868,1.080928e+00
nominal,mismatch,133,20261042,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.516863e+00,7.001383e-01,6.911528e-01,8.762951e-03,7.803226e-14,0.0089855,9.826071e-01
nominal,mismatch,134,20261043,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.494093e+00,7.043245e-01,7.115638e-01,8.693380e-03,9.988812e-14,0.0072393,1.069537e+00
nominal,mismatch,135,20261044,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.479375e+00,7.144208e-01,7.192250e-01,7.526755e-03,1.198480e-13,0.0048042,1.117877e+00
nominal,mismatch,136,20261045,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.487983e+00,7.111095e-01,7.129540e-01,8.641069e-03,7.248346e-14,0.0018445,1.080020e+00
nominal,mismatch,137,20261046,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.481636e+00,7.096218e-01,7.153876e-01,8.476930e-03,9.921132e-14,0.0057658,1.094665e+00
nominal,mismatch,138,20261047,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.534791e+00,6.961900e-01,6.823959e-01,9.109958e-03,1.316322e-13,0.0137941,9.249467e-01
nominal,mismatch,139,20261048,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.493273e+00,7.090731e-01,7.052829e-01,7.640384e-03,6.205143e-14,0.0037902,1.056627e+00
nominal,mismatch,140,20261049,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.506080e+00,7.070601e-01,6.997904e-01,8.814749e-03,1.062923e-13,0.0072697,1.021687e+00
nominal,mismatch,141,20261050,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.510808e+00,7.039907e-01,6.960700e-01,9.383985e-03,8.735342e-14,0.0079207,1.012435e+00
nominal,mismatch,142,20261051,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.490762e+00,7.099259e-01,7.154692e-01,8.446711e-03,8.450442e-14,0.0055433,1.072258e+00
nominal,mismatch,143,20261052,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.502456e+00,7.130712e-01,7.038291e-01,8.076556e-03,8.740614e-14,0.0092421,1.036695e+00
nominal,mismatch,144,20261053,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.493451e+00,7.100952e-01,7.076112e-01,7.726494e-03,7.157838e-14,0.002484,1.062712e+00
nominal,mismatch,145,20261054,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.498295e+00,7.066618e-01,7.086359e-01,9.039978e-03,6.899434e-14,0.0019741,1.035175e+00
nominal,mismatch,146,20261055,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.488752e+00,7.116413e-01,7.167114e-01,8.556328e-03,1.063206e-13,0.0050701,1.082323e+00
nominal,mismatch,147,20261056,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.482383e+00,7.155519e-01,7.184931e-01,8.082544e-03,8.748708e-14,0.0029412,1.111713e+00
nominal,mismatch,148,20261057,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.503422e+00,7.088068e-01,7.054679e-01,8.961884e-03,9.293313e-14,0.0033389,1.019437e+00
nominal,mismatch,149,20261058,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.497183e+00,7.055713e-01,7.062196e-01,8.405574e-03,1.365830e-13,0.0006483,1.038387e+00
nominal,mismatch,150,20261059,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.507699e+00,7.057517e-01,6.998480e-01,8.939186e-03,1.015076e-13,0.0059037,1.014395e+00
nominal,mismatch,151,20261060,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.495439e+00,7.081046e-01,7.086548e-01,8.659292e-03,9.488186e-14,0.0005502,1.061944e+00
nominal,mismatch,152,20261061,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.473306e+00,7.146366e-01,7.271711e-01,7.182874e-03,1.119055e-13,0.0125345,1.132248e+00
nominal,mismatch,153,20261062,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.495564e+00,7.102802e-01,7.125734e-01,7.760601e-03,8.089958e-14,0.0022932,1.048575e+00
nominal,mismatch,154,20261063,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.497619e+00,7.073802e-01,7.091542e-01,9.595281e-03,1.074002e-13,0.001774,1.055356e+00
nominal,mismatch,155,20261064,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.500006e+00,7.075673e-01,7.088774e-01,8.654694e-03,9.742755e-14,0.0013101,1.030761e+00
nominal,mismatch,156,20261065,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.486246e+00,7.158937e-01,7.140197e-01,7.498027e-03,1.148994e-13,0.001874,1.085633e+00
nominal,mismatch,157,20261066,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.485232e+00,7.091925e-01,7.163310e-01,7.995467e-03,9.235991e-14,0.0071385,1.090224e+00
nominal,mismatch,158,20261067,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.500038e+00,7.128217e-01,7.078705e-01,8.097145e-03,1.094143e-13,0.0049512,1.037177e+00
nominal,mismatch,159,20261068,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.491249e+00,7.093058e-01,7.102872e-01,8.874856e-03,1.149564e-13,0.0009814,1.058612e+00
nominal,mismatch,160,20261069,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.528287e+00,6.938572e-01,6.864138e-01,1.071992e-02,1.125920e-13,0.0074434,9.491295e-01
nominal,mismatch,161,20261070,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.505422e+00,7.048488e-01,7.066805e-01,8.878965e-03,1.111899e-13,0.0018317,1.028759e+00
nominal,mismatch,162,20261071,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.490603e+00,7.132729e-01,7.101615e-01,8.339442e-03,8.956801e-14,0.0031114,1.079828e+00
nominal,mismatch,163,20261072,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.489924e+00,7.146845e-01,7.129427e-01,7.878443e-03,7.553196e-14,0.0017418,1.065194e+00
nominal,mismatch,164,20261073,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.492943e+00,7.080796e-01,7.145085e-01,8.850237e-03,9.943884e-14,0.0064289,1.062575e+00
nominal,mismatch,165,20261074,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.485294e+00,7.087185e-01,7.135835e-01,8.402154e-03,9.231649e-14,0.004865,1.090200e+00
nominal,mismatch,166,20261075,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.495102e+00,7.093740e-01,7.124811e-01,7.913923e-03,1.173784e-13,0.0031071,1.051875e+00
nominal,mismatch,167,20261076,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.515287e+00,7.005575e-01,6.951825e-01,9.972885e-03,1.143746e-13,0.005375,9.858750e-01
nominal,mismatch,168,20261077,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.467400e+00,7.158979e-01,7.257233e-01,7.726498e-03,8.511790e-14,0.0098254,1.152241e+00
nominal,mismatch,169,20261078,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.489358e+00,7.087910e-01,7.121646e-01,8.157156e-03,8.223296e-14,0.0033736,1.071421e+00
nominal,mismatch,170,20261079,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.505486e+00,7.038244e-01,7.029690e-01,8.802870e-03,1.150342e-13,0.0008554,1.011847e+00
nominal,mismatch,171,20261080,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.506422e+00,7.034660e-01,6.990319e-01,8.426630e-03,1.159009e-13,0.0044341,1.018294e+00
nominal,mismatch,172,20261081,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.493091e+00,7.053392e-01,7.119786e-01,9.018333e-03,9.389147e-14,0.0066394,1.061665e+00
nominal,mismatch,173,20261082,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.512064e+00,7.024789e-01,6.929863e-01,8.973359e-03,1.120787e-13,0.0094926,1.002186e+00
nominal,mismatch,174,20261083,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.502983e+00,7.045580e-01,7.023433e-01,9.863587e-03,1.086417e-13,0.0022147,1.024011e+00
nominal,mismatch,175,20261084,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.509875e+00,7.041915e-01,6.973071e-01,9.142692e-03,8.046777e-14,0.0068844,1.012379e+00
nominal,mismatch,176,20261085,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.489979e+00,7.099748e-01,7.120333e-01,8.673123e-03,8.771223e-14,0.0020585,1.059777e+00
nominal,mismatch,177,20261086,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.518260e+00,6.970873e-01,6.911631e-01,1.005636e-02,9.854476e-14,0.0059242,9.845956e-01
nominal,mismatch,178,20261087,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.497073e+00,7.130862e-01,7.126587e-01,7.846778e-03,9.238443e-14,0.0004275,1.046656e+00
nominal,mismatch,179,20261088,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.510958e+00,6.999865e-01,6.980812e-01,9.471687e-03,1.270926e-13,0.0019053,1.001415e+00
nominal,mismatch,180,20261089,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.545675e+00,6.911620e-01,6.739247e-01,1.051921e-02,8.862088e-14,0.0172373,9.051770e-01
nominal,mismatch,181,20261090,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.491599e+00,7.125561e-01,7.073406e-01,7.893736e-03,8.361701e-14,0.0052155,1.062873e+00
nominal,mismatch,182,20261091,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.504584e+00,7.100356e-01,6.995239e-01,8.436228e-03,1.023656e-13,0.0105117,1.017465e+00
nominal,mismatch,183,20261092,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.524332e+00,6.970245e-01,6.867265e-01,1.019652e-02,1.311843e-13,0.010298,9.599191e-01
nominal,mismatch,184,20261093,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.488165e+00,7.116533e-01,7.093027e-01,8.039726e-03,9.079062e-14,0.0023506,1.079305e+00
nominal,mismatch,185,20261094,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.503415e+00,7.016414e-01,7.043400e-01,9.332948e-03,1.048426e-13,0.0026986,1.029509e+00
nominal,mismatch,186,20261095,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.505997e+00,7.083641e-01,7.028093e-01,9.320611e-03,1.083075e-13,0.0055548,1.027512e+00
nominal,mismatch,187,20261096,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.495704e+00,7.082331e-01,7.045033e-01,9.258259e-03,1.176183e-13,0.0037298,1.049575e+00
nominal,mismatch,188,20261097,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.480485e+00,7.154908e-01,7.227954e-01,8.124550e-03,1.131862e-13,0.0073046,1.102810e+00
nominal,mismatch,189,20261098,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.492656e+00,7.108929e-01,7.098508e-01,8.558620e-03,9.102034e-14,0.0010421,1.070474e+00
nominal,mismatch,190,20261099,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.482578e+00,7.130335e-01,7.142316e-01,7.585512e-03,9.815293e-14,0.0011981,1.103399e+00
nominal,mismatch,191,20261100,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.524442e+00,7.009042e-01,6.906132e-01,9.722596e-03,1.435567e-13,0.010291,9.617050e-01
nominal,mismatch,192,20261101,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.478880e+00,7.139566e-01,7.202028e-01,8.298051e-03,1.020067e-13,0.0062462,1.105708e+00
nominal,mismatch,193,20261102,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.493026e+00,7.092549e-01,7.077731e-01,9.225337e-03,1.026502e-13,0.0014818,1.063464e+00
nominal,mismatch,194,20261103,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.494518e+00,7.106077e-01,7.090566e-01,8.875600e-03,8.728980e-14,0.0015511,1.053159e+00
nominal,mismatch,195,20261104,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.492380e+00,7.109311e-01,7.126041e-01,8.499126e-03,1.011177e-13,0.001673,1.063669e+00
nominal,mismatch,196,20261105,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.500839e+00,7.040880e-01,7.053210e-01,9.071300e-03,8.501480e-14,0.001233,1.029279e+00
nominal,mismatch,197,20261106,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.528950e+00,7.009437e-01,6.908952e-01,1.014350e-02,9.800177e-14,0.0100485,9.466177e-01
nominal,mismatch,198,20261107,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.489030e+00,7.128662e-01,7.142062e-01,7.909438e-03,9.196256e-14,0.00134,1.070059e+00
nominal,mismatch,199,20261108,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.517106e+00,6.984444e-01,6.944758e-01,1.012813e-02,1.023243e-13,0.0039686,9.713397e-01
nominal,mismatch,200,20261109,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.524105e+00,6.989043e-01,6.855148e-01,9.953813e-03,1.214972e-13,0.0133895,9.741499e-01
nominal,mismatch,201,20261110,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.473620e+00,7.188880e-01,7.225616e-01,7.425237e-03,9.907614e-14,0.0036736,1.135865e+00
nominal,mismatch,202,20261111,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.513886e+00,7.031747e-01,6.961374e-01,9.532674e-03,6.806043e-14,0.0070373,9.956325e-01
nominal,mismatch,203,20261112,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.504228e+00,7.046747e-01,7.047487e-01,9.051707e-03,7.470520e-14,7.4e-05,1.015823e+00
nominal,mismatch,204,20261113,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.500198e+00,7.094111e-01,7.040287e-01,8.684217e-03,9.090138e-14,0.0053824,1.030763e+00
nominal,mismatch,205,20261114,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.488461e+00,7.052109e-01,7.082874e-01,9.046128e-03,8.622778e-14,0.0030765,1.073468e+00
nominal,mismatch,206,20261115,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.491775e+00,7.094332e-01,7.115147e-01,8.318410e-03,8.692297e-14,0.0020815,1.062993e+00
nominal,mismatch,207,20261116,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.510473e+00,7.008076e-01,6.959710e-01,9.029884e-03,1.086562e-13,0.0048366,1.009609e+00
nominal,mismatch,208,20261117,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.502927e+00,7.073744e-01,7.048108e-01,9.293207e-03,1.238186e-13,0.0025636,1.034177e+00
nominal,mismatch,209,20261118,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.505132e+00,7.050049e-01,7.006888e-01,8.712376e-03,1.220566e-13,0.0043161,1.014606e+00
nominal,mismatch,210,20261119,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.525830e+00,7.019817e-01,6.908409e-01,8.997109e-03,8.335710e-14,0.0111408,9.598760e-01
nominal,mismatch,211,20261120,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.498707e+00,7.072924e-01,7.026828e-01,8.174629e-03,1.119166e-13,0.0046096,1.046377e+00
nominal,mismatch,212,20261121,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.494369e+00,7.044769e-01,7.121108e-01,8.830039e-03,8.279456e-14,0.0076339,1.053580e+00
nominal,mismatch,213,20261122,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.476236e+00,7.150955e-01,7.236376e-01,7.535749e-03,8.338736e-14,0.0085421,1.115045e+00
nominal,mismatch,214,20261123,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.481271e+00,7.150162e-01,7.212611e-01,7.845889e-03,7.422157e-14,0.0062449,1.112329e+00
nominal,mismatch,215,20261124,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.514895e+00,7.016048e-01,6.926101e-01,8.832216e-03,1.025176e-13,0.0089947,9.832405e-01
nominal,mismatch,216,20261125,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.504709e+00,7.034743e-01,6.988347e-01,9.145973e-03,1.197750e-13,0.0046396,1.019383e+00
nominal,mismatch,217,20261126,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.483301e+00,7.170534e-01,7.185132e-01,7.922762e-03,9.715898e-14,0.0014598,1.085117e+00
nominal,mismatch,218,20261127,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.488186e+00,7.138784e-01,7.196021e-01,7.561844e-03,8.811927e-14,0.0057237,1.088799e+00
nominal,mismatch,219,20261128,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.492067e+00,7.126506e-01,7.089168e-01,7.732623e-03,6.450478e-14,0.0037338,1.058784e+00
nominal,mismatch,220,20261129,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.498849e+00,7.102084e-01,7.081926e-01,8.099966e-03,9.533304e-14,0.0020158,1.044279e+00
nominal,mismatch,221,20261130,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.493910e+00,7.087851e-01,7.106741e-01,8.513491e-03,1.078557e-13,0.001889,1.065508e+00
nominal,mismatch,222,20261131,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.505619e+00,7.064789e-01,6.976316e-01,9.075311e-03,1.312543e-13,0.0088473,1.018881e+00
nominal,mismatch,223,20261132,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.499308e+00,7.071833e-01,7.046481e-01,8.707956e-03,1.263389e-13,0.0025352,1.035116e+00
nominal,mismatch,224,20261133,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.501379e+00,7.063614e-01,7.030207e-01,9.116632e-03,6.389016e-14,0.0033407,1.025353e+00
nominal,mismatch,225,20261134,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.496080e+00,7.095550e-01,7.123981e-01,8.597141e-03,9.561666e-14,0.0028431,1.040975e+00
nominal,mismatch,226,20261135,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.488900e+00,7.118575e-01,7.161290e-01,7.856752e-03,8.458881e-14,0.0042715,1.077739e+00
nominal,mismatch,227,20261136,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.486464e+00,7.080623e-01,7.148400e-01,9.378809e-03,8.558601e-14,0.0067777,1.075607e+00
nominal,mismatch,228,20261137,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.488267e+00,7.105534e-01,7.133167e-01,8.320823e-03,9.509178e-14,0.0027633,1.075514e+00
nominal,mismatch,229,20261138,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.501516e+00,7.048679e-01,7.030432e-01,8.948263e-03,8.796184e-14,0.0018247,1.030572e+00
nominal,mismatch,230,20261139,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.480523e+00,7.137926e-01,7.195079e-01,7.940711e-03,9.513879e-14,0.0057153,1.105900e+00
nominal,mismatch,231,20261140,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.488330e+00,7.093240e-01,7.126684e-01,7.889561e-03,1.194688e-13,0.0033444,1.075114e+00
nominal,mismatch,232,20261141,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.487445e+00,7.091482e-01,7.106591e-01,7.954758e-03,7.579180e-14,0.0015109,1.086783e+00
nominal,mismatch,233,20261142,typ,hbt_typ_mismatch,mos_tt_mismatch,res_typ_mismatch,27,3.30,10u,PASS,2.499112e+00,7.089752e-01,7.083868e-01,8.789621e-03,6.446389e-14,0.0005884,1.041009e+00
